labels_merged,x,y,crispr_guides2,pdam,exdam,idam,irm,img,hm
DAMs_Inf,5.8029723757452985,1.007532557722015,CTRL,0.3603763816467126,1.4468143422464539,-0.2575771078214796,-1.1605565524642711,-0.25020227281745266,-0.30030537424177917
Homeostatic,3.963950051880913,8.152337653746448,CTRL,0.1937730384146069,-0.44728619712190504,-0.9745204950669887,0.03237031132129839,1.1034918641353317,1.7548849744990958
Homeostatic_Act2,5.272072518677051,0.7215958447035371,KO34,-0.061698459186485644,-1.0835077544217087,-0.323167050556486,-0.6039570317316492,1.1339657386424165,-0.7166488483729387
DAMs,11.44822038906784,5.406642258421627,KO31,-1.196519034434572,0.8037743538281441,-0.13769774349065333,-0.98582993708939,0.8652535022096831,-1.0321169718544168
DAMs,12.142129602456137,7.8137139876915604,KO26,-0.5538534393463697,0.3716970152728931,-0.28892659767819284,1.1374406118004643,-0.6343228315680638,0.22661302459448673
Homeostatic_Act,1.7529434508131323,1.5366272311351798,KO2,-0.4425847163859815,0.2995785938972064,-0.8565570077959674,-0.5314655707910352,0.5851664352931096,2.2165368324515335
DAMs2,9.903063257829107,2.601699951164065,KO14,1.317499342404697,1.6129155986766124,1.1976376291339892,1.2779543068807215,-0.33739296141862746,-0.5818289750688819
DAMs_Inf,7.859129784050216,1.224122709142051,KO8,-0.8474745762128671,-0.36207649649094426,-0.7389172077560692,0.6859957710318589,0.03209510372324861,-0.12382911600383328
Homeostatic_Act,-0.03285026353645004,3.2290364155657816,KO40,0.12021420803984906,-0.7599783054908398,0.2686565668662174,1.436596227113423,1.8458248736384868,-0.5282131508155207
Homeostatic_Act,1.2515630906352293,2.3702723858945047,KO40,-1.4364035352315156,-0.3072831845252517,-1.074849473478562,-0.677251097272752,0.5648047602252599,2.284379259137146
DAMs,10.194840658703066,7.754888665593674,KO7,-1.457170962692203,0.7658966395568877,0.14455599852087292,-2.5172187208544177,-1.323863458268157,-0.6910042750902505
DAMs_Inf,6.394933696408344,0.9739892788202313,KO29,0.4310182326363944,1.4675933583697356,0.9115575337787578,-0.48810551166497035,0.7778706548703765,-0.9119368665801728
DAMs_Inf,6.537769842509331,1.3966997867221635,KO40,-0.8408361014649212,0.488358264371187,1.6867871345852565,-1.5634925762375702,0.7910154817002046,0.03252345135067902
DAMs,6.6698963090605545,7.686131586617199,KO39,0.6642704698160182,-0.01313719864778809,-0.1580428484830808,-0.08561986931309072,0.0876680408152054,-1.3322488115120756
Homeostatic_Act,2.5878547776751306,1.8090284806426156,KO37,-0.44586625756375386,-0.8424171940641766,-0.5680165765342503,0.5422028494104215,0.12992669635326198,0.464997646465356
DAMs,9.98477592145263,6.725151547445673,KO22,0.5957592934731238,1.0637369745760847,-0.6916669843631207,1.022065397377307,-0.8932891849351645,-0.7011999885805658
DAMs_Inf,7.209312508721018,-0.1735983204450786,KO39,-0.4083262691708993,0.1596616943140088,1.5864731888462176,1.3436704763725928,-0.17630288684608414,-1.4352986475273544
DAMs,10.281237297356817,8.05822687071256,KO28,0.40768822779888403,0.12318875771126354,0.29600914029370545,-1.2372097147021928,-0.5961875301052009,-0.8342659285273557
DAMs,9.94158389623152,7.893781772714537,KO17,-0.35566269144261753,0.16187478596022822,-1.11283942374534,0.35358520199428817,-0.8589321317497505,0.2576479151326714
DAMs_Inf,6.721668447015879,-0.7060308925429842,KO25,-0.30283278574650807,2.518059468805894,1.1088726235228477,1.8283361201224635,-1.25479104804722,-0.6878781690927293
Homeostatic_Act,1.4555099927464332,3.737932236941556,CTRL,0.07237527924837095,-0.10347288671463192,-0.7958125650836523,-0.4218433234653905,2.0987978894121713,0.44957267847874943
DAMs_Inf,10.206707192281348,4.196714651430895,KO31,0.7936324384917885,-0.633660869391647,1.047593355854778,2.0136883529693264,0.22635221412500497,-0.10518714555499342
DAMs_Inf,6.773153528486783,0.21793887012054497,KO12,0.7441435629915506,-0.011606328833871138,1.9566869617333635,0.44659874112846853,-0.7565506455498833,0.004970451341716919
Hom_Inf,4.018204576277719,0.39194254087804875,KO32,-1.5592675615350824,-0.42909405221068164,0.2531962007462296,-0.45727236378393454,-0.08339419848216534,0.6370792023735683
Homeostatic_Act,2.363831652082467,1.7091563079621528,KO6,-0.5643558654244566,-0.4853681016539423,0.4181002483063464,-0.9003967742878254,0.7193803992440204,0.9413225476606017
DAMs2,9.347598102196319,1.5769249250537167,KO27,0.9933007494785423,0.2641703421613517,0.3177533116708109,-0.3881113121359018,-0.5817500660548375,-0.7768033836589551
Homeostatic_Act,0.7659858214162267,2.1245736131240243,KO11,1.400644123565805,-0.9637380848465189,-0.09759841557673193,-0.08000652628271332,1.0717130201483553,0.17763349272546858
Homeostatic,4.0659580527534045,7.15663238368944,KO30,0.12077512738616847,-2.1426066707704696,-1.0805633007749043,0.9410119903744225,-0.3524674626933638,-1.1273240131851858
Homeostatic,4.943952241027292,7.70341898514299,KO17,-0.5858284065045473,-0.8085186647154379,-1.2491893061764552,0.3918578847626496,-0.5590241337096296,1.326476113163966
DAMs,10.67047218403771,7.269987772979652,KO24,-0.49391612333627055,-0.09310432919909833,-0.18726997047060817,-0.6210581556369269,-1.1949246580405035,-0.8020789451717001
DAMs,9.628906792509833,8.185182601880971,KO2,1.2512091631398745,0.6558094086902312,-1.3956260729323493,-0.3396700980372978,0.060168744988590706,-0.7307259265129766
Homeostatic_Act,0.5387036269668196,2.8102513921950694,KO18,-1.7210330508933085,0.5399702318534784,-0.0660078362424174,0.2967742693549237,0.8284581159915141,0.7125647453281824
Homeostatic_Act,2.26969009370836,4.499111104958688,CTRL,0.15550046511405657,0.27281300065698444,-0.7313471594225154,0.48397601394642886,0.8473478695700056,0.1429155269484681
Homeostatic_Act2,2.425003646534294,3.443490941297724,KO33,0.7916177406066633,0.7728879646103098,1.0127709427118883,0.156790229410466,0.02973509773033009,0.4641973069279609
DAMs2,10.405241903628196,1.5442134686038114,KO8,0.445007845775457,0.8993191727540584,0.9057664711956439,-0.602742104096924,-0.21696227679570723,-1.229371541365995
DAMs1,7.229088127942528,5.347550177848803,KO12,-0.48651039276540986,-0.05156930943157413,-0.04918273933040896,1.8461964139850007,0.08892328798989114,-0.20756295833279553
DAMs_Inf,8.055999251172759,0.38643644182769094,KO35,-1.1229795423805744,-0.7903294725909191,0.7845325937316527,0.948611102674479,-1.2390297863195578,-0.36504036781841703
Homeostatic,4.942180533098069,7.843070651048491,CTRL,-1.3788495660646847,-0.7993972659301434,-1.0296201038535076,0.1355025393063011,-0.0002673505995911263,1.107495496762639
DAMs1,8.750829431830534,4.9928305904720425,KO32,0.627871311323754,-0.40128836127459455,0.6737967657644753,-0.9861745537468403,-0.7084771600557221,-0.09148685882704671
DAMs_Inf,7.668019420247638,1.6302877797504207,KO27,-0.0008521672023858451,1.1458704266238602,1.0541053353332783,1.799475519983107,-1.0482186490140608,-0.9566527219932431
DAMs_Inf,7.940231581431448,2.9548531092661547,KO2,-0.6604308921361706,1.7987401711954085,0.2241259844782234,-0.5008966989297354,0.2940429977876984,-0.06311965305741174
Homeostatic,5.366536821057067,8.087809547377493,KO3,-0.4188769122345015,-1.0026607025082197,-0.7272475315707966,0.2591483879212203,0.6942287396156648,1.3634939141736777
DAMs,11.314088812518378,7.388666514791089,KO13,0.1689888439888022,-0.21576782422877325,-0.2643276988765465,0.8462176798010477,-0.7628273774069035,0.5671166429179616
DAMs2,9.611351426266115,2.9051671537387604,KO34,0.4394135765703323,1.582399841109854,-0.4338218471630145,0.21158629183802286,0.3129753054935828,-0.8305277405587851
DAMs_Inf,8.040508606153736,-0.1329662113997383,KO22,-1.1340118922128166,1.7816669696891,-0.669670469392961,1.5030307055955179,1.1673505262952726,-1.1477942429222376
DAMs2,9.834535359415076,1.6011953410601096,KO24,0.9805129891750017,1.2365135618178629,1.4329268473175714,0.5092610667332089,-0.3920540251186341,-1.2624125342003722
DAMs_Inf,8.634609750610908,-0.7882709084430758,KO39,-0.23547600448011308,1.3864554944860292,-0.08752182402880015,0.5476916139701227,0.05138840361494603,0.5288528633571179
DAMs_Inf,7.826863362095677,-1.1392836721943826,KO11,-0.31438738814176354,0.12669498532485635,0.4916185351931081,1.2777541238680055,0.19697630126515903,-0.7428298716442758
DAMs_Inf,7.772283352221749,2.9505500594655345,KO19,2.0453853968403415,-0.021846285495496165,0.551657426566039,0.44555256772279106,1.0169884105426392,-1.7505424572353352
DAMs2,10.715014434382852,2.429888616443028,KO15,1.5629076091935754,-0.7546817052649128,2.0189979530482547,0.6481582689191441,-0.38770105709424685,-1.3020848340191076
Homeostatic,4.698853183245887,6.08037872908253,KO19,0.6460704923934614,-0.36778620858947164,-0.6083539724821223,0.7551964520928803,-0.8153343771426527,0.5107033798528997
DAMs,8.745443372980233,8.036691621511585,KO35,1.0933831129146807,0.8859763394057372,-0.2714029999725419,0.1716328300392812,-1.6999107942492633,-0.12748238790554972
Homeostatic_Act,1.7692077389787073,2.966826395147078,KO9,-0.6918519624348272,-0.7424406415849301,-0.24018314506720578,0.9266089886536701,0.7939588011810732,0.1742217326689507
Homeostatic_Act2,2.1124689349196086,3.2969651643032427,KO29,0.40139489939702805,-0.19529025556886667,0.8711003515199914,1.2714733474655582,0.07506469653850434,-0.04357302328649679
Homeostatic_Act,0.14667373961589836,3.4019309703276956,KO20,-0.041837577883693355,-0.012562634881840617,-0.5224345404092612,1.8804816697621312,-0.20696111427729064,1.191382827619123
DAMs2,10.473662455942417,3.5275098200039157,KO7,0.6873013771401135,0.7577941908057197,0.7814403999691075,-0.6806103122380968,0.32134713269654197,-1.0350219621062875
DAMs,11.823797661862024,7.357244886508154,KO25,-0.18790134210833986,-0.7762060386314166,0.6867636138367934,-1.8419839596091603,-0.08070686154880602,0.7602518087900375
Homeostatic_Act,0.5481745810297131,2.3308080424766344,KO34,-0.26931532506597644,0.013664436461782892,0.1755808520726373,0.021865400485649916,0.6912075666899524,0.002545410749864807
DAMs,12.22496612801898,7.712798926222933,CTRL,0.9491162096760346,-0.7500087381295103,-1.4068673380104764,-0.8877400684291349,-1.511680022596797,0.4498466864857633
Homeostatic_Act,3.0165473384754673,2.615020338326745,KO40,-1.0774029507793288,0.08309101282594239,-0.6609675596277585,-0.6082691074290859,-0.3431132893828149,0.11674223418168972
Homeostatic,4.7480893106790685,7.876769585387341,KO13,-1.4112938586815535,-0.6800068478017048,-0.7688366655680262,0.5022107757193998,0.951176915603338,-0.01673614536618806
DAMs,9.070309323104809,8.084377258686752,CTRL,2.1457445606451557,0.6581555917997325,-0.7841660904197598,0.8727315087495083,-1.46905801271169,-1.2005327420761585
DAMs_Inf,7.553677471081577,-0.8449488212281985,KO10,0.3252866998960404,-1.179129025925558,2.152965939388132,1.7152835909553699,-1.2850466061967816,-1.511632888759557
Homeostatic_Act2,8.254122513632712,1.1154902243248395,CTRL,0.5527361746537951,-1.0635399333777875,0.4610019244546728,1.3095370705775666,1.467767449092621,-0.19649331711358584
Homeostatic_Act,0.41907584275329435,2.6534236866043814,KO38,-0.41539540284917886,-1.4634849196772879,0.751522722310002,0.16143764919363107,0.3600250609144364,-0.4009334508608985
DAMs,9.069617607718484,7.074910402963852,KO12,1.381081275711743,0.04646196152968321,0.1353140261427061,0.39792961757126116,0.44190103168217343,0.24292008231261686
Homeostatic_Act2,4.133149208168781,3.345407618309034,KO26,0.011297395210111083,1.0631040812266739,-0.30574835921875065,-0.5615170595337587,0.7948997537494525,0.2571275023604837
Homeostatic,3.6198340190630622,7.6095625490235985,KO30,-1.056020621627368,-0.9140244837846763,-1.6622624110044568,0.14885835817145712,-0.03890739366167133,1.636350642670728
DAMs_Inf,7.295038382911148,0.6127610167061641,KO3,-1.236775391386872,2.1059637405496456,0.5692471759285479,0.4883633481435652,0.4576171094405538,-0.6539582644294364
DAMs1,8.927368930063983,5.136802420332674,KO17,-0.5992871476433109,1.0691569888458032,0.2718578549747301,1.3206518263837914,0.4497924027970877,0.8992770704583255
Homeostatic,3.473867233604206,8.003031146693987,KO14,-0.16696388021145026,-1.0491270315902217,0.022352090934520286,0.4973607478988129,-0.3813598572767486,0.8787094859897708
Homeostatic_Act,2.358864276459962,3.0971903185874483,KO39,-1.8512821212035813,0.3242260618685304,-1.0775475694148837,-0.33453273661606564,0.02312042768203626,0.34301330987975137
DAMs_Inf,6.279134545616818,-0.7572134684576869,KO35,-0.5355007239949438,0.7174186105090121,1.5113762391294725,-1.4645642490152988,0.008776845086720666,-0.5873421442902844
DAMs2,10.047116849759696,2.7889601192587543,KO25,0.23245061388440613,1.0888942529692618,-1.1998399054084128,0.3097022004532666,0.2514696268144733,-0.9047287906077963
Homeostatic,4.947187400124127,9.168838544846622,KO14,-1.0030134987988417,-0.8510855312024054,-0.18686170081512404,-0.9957842550580933,-0.9087030195427565,1.7394921926098583
DAMs,10.765704355568054,6.2073319813336445,KO11,0.31628676779846593,-0.24153921990766739,-0.17947394257929516,1.569790194510268,-1.5041510571562595,0.6545925846773187
Homeostatic_Act2,3.999290833319539,3.062161615116457,KO8,-1.43443576117539,1.6427870279776884,0.097700443813554,0.08308678310847271,0.5693825573418638,-0.47788689155185016
DAMs2,10.156041173227367,1.7828327591305237,KO25,-0.16762212132816057,1.1224621900344494,-0.03937951541693091,-0.48471287187426637,0.6588084732115951,-0.8117562770997966
DAMs_Inf,7.396906554009846,-1.4367288243046406,KO37,0.8329446623359822,-0.1341388976616662,0.12601882039922851,1.8933284433032256,0.49634325760627684,0.6800127929174737
Homeostatic_Act,0.8848717247714677,2.332980247543237,KO38,-0.15789252744528992,-0.7191364659907762,-0.5486375150928964,0.48773952036418955,0.6850599953278806,1.8975316357869314
Homeostatic_Act,1.3805565286531525,4.454613329604232,KO5,-0.3678085489504239,-0.5788982365689089,0.9629540071566397,-1.0456026623647703,0.6707931198141202,0.05017921979782081
Homeostatic,3.481402116628735,10.291550979534236,KO3,-0.8584207584579465,0.20868218298553282,-0.4614894517242816,-1.287855071949729,0.49616004629746974,0.5878231959700786
DAMs_Inf,7.793788887274709,0.23076164236204355,KO36,1.7535422721771392,1.478713624644424,0.23194409001090716,-0.8510105188924117,-0.3895280510193613,-1.4034585906766799
DAMs,8.719178923094539,7.774424403765218,KO17,1.0303009599701423,0.8178884722529154,-0.2795959458406055,1.5107206114036433,-2.4165963353745936,0.6603674621412635
Homeostatic,4.080220665607942,8.774887211799706,CTRL,-0.5807780901879647,-0.8196515809979928,0.1650426959940866,-0.1356071895050931,-0.03838352345674609,2.517268806235461
Homeostatic_Act2,5.358559412761925,2.324160456806649,KO5,-0.4289157136087267,-0.01757482628696365,-1.4582817341803203,-1.2258891179274514,1.6024895523918612,-0.6064536328352265
Homeostatic_Act,1.691284825571814,2.2328638047225224,KO31,-0.13352689790797345,1.4039732452327938,-0.3226150884705051,1.4825728886243152,0.7606456076411972,0.14804692910247008
DAMs2,10.044781689924356,3.873443917638485,KO30,-0.5131567057510138,-0.5134901186884788,0.8511010623132786,-1.0544927441202612,-1.5265945346384975,-0.2820190014569496
DAMs_Inf,8.005141725081318,-0.7002377573078197,CTRL,-1.416541441996003,-0.5602190582622253,-0.6413132526612971,1.6658760346398094,-0.6718253138580736,-0.6568543594011782
DAMs2,9.733760290859994,3.0281164840574015,KO7,1.0997645545478043,-0.1412406526864251,0.06460426246950329,-0.6571869030249917,0.21467217071196448,-1.1326029356747354
DAMs_Inf,7.713682785085745,-0.3451569432371927,CTRL,-1.6701369114781321,0.6621601816629076,-0.13771913105570255,0.12949803313392533,0.13715660077858394,-1.4179493726357286
Homeostatic_Act,-0.8085519016417388,0.5027453845520444,KO7,0.1550806146811866,-0.14223946132006957,-0.858024561415313,0.4395155064906362,0.6421727078209567,0.9405374915156585
DAMs2,10.0344130883608,3.4888852000035095,KO24,1.0323203865407742,1.2062483474318,1.3524940491851292,-0.5310586723596133,0.01607269675347006,-0.7145885947658853
DAMs_Inf,7.1708553666759665,3.546296830011026,CTRL,1.5659150961072408,0.14884170499017021,0.9518308174118919,1.577754568521108,1.4105685029536863,-1.0254026139883483
DAMs_Inf,7.401883053733199,1.2654185850100346,KO4,0.28789056520996525,0.8678018442356197,0.5059699802083465,1.530584302004782,0.7452152956796549,0.4821454619967456
Homeostatic,5.594592792957371,6.663508114516806,CTRL,-1.2897154483530326,-0.7353747343203072,-1.0714737960131981,-0.1970038398097193,0.1698307321097866,2.133708902187285
Homeostatic,5.423161362867247,7.644817592619059,KO5,-0.9950866999826723,-0.7017755952373166,0.15652785404581182,-0.6223815453216044,-0.4827588577414164,1.4825817627952798
Homeostatic,4.429124828621226,8.683917416972866,KO22,0.2673909372115376,-0.2427433852030753,-1.0662660033031452,0.3287697932020829,-0.12847466513595868,1.0109369694147614
Homeostatic,3.78222160962351,8.559547331716612,KO37,-1.2458798961894137,-0.17509870843761038,-0.5502239095203519,-1.5382514233137672,-0.2304787239123267,1.996263933791854
DAMs,9.608808105501113,8.7223216947882,KO1,0.499423904918676,-0.36243994232159926,-1.0136202432436145,-0.31571489281193393,-0.022216974390859456,0.24149373350068692
Homeostatic_Act,-0.14250877843801946,6.273854849784634,KO31,-0.3200157616927562,-0.5977588808430174,0.0755371278756401,-1.3124145667987868,0.09572138628962851,0.4570071940771086
Homeostatic_Act,1.4739611115490308,2.2922571572435917,KO34,-0.4710633157794728,-1.801743205020833,-0.3471133540818663,-0.6399526841994672,0.30707378153378306,2.682313700295959
DAMs_Inf,6.749598437703407,1.9961456979823051,KO29,-0.7973592437635535,0.24548415475069185,1.3088802297926494,0.7246805920012254,-0.4099616772980159,-1.4712211501174663
Homeostatic_Act2,5.8388657019849255,3.987790891620417,KO37,0.6289931934403508,1.6891028566185353,0.3897632340529299,0.5277120284540703,0.5064802534288025,-1.7008934484689235
DAMs,11.651765510665863,7.79837005045831,KO10,0.7644500766310843,-0.04155666627476309,-0.7776626592501046,2.250885795466149,-0.7771335262412575,0.22567362485849018
Homeostatic_Act,0.6280389052356302,4.419818246100789,KO18,-1.1791736614493322,0.5778395103447685,-0.5665001746153666,0.4119493484389408,1.0290976910649325,0.6353334507364462
DAMs,11.184395146437323,7.8180805481129205,KO18,0.40884534485973945,1.2192645429880065,0.40811439868756555,0.01506766519830088,-0.7069076395073219,-0.7510658178519987
DAMs1,8.51767945415097,3.514509580449621,KO5,0.06638476011759398,0.2544310515292185,-0.8190914853052711,1.11640809793012,-0.9508489878416282,-0.3510431700111831
DAMs_Inf,7.888310337633642,1.8420733978384987,KO15,0.4130010967317979,-0.983955959048368,0.6550652561811325,0.8143405144834408,-1.1132957398609877,-0.2775961959417152
DAMs,12.77583775787218,7.444117744774975,KO18,0.5808152430629422,1.3295582884988315,-0.4293241984908274,-0.8753313701050042,-0.7857984708877764,-1.1622527918714978
DAMs,10.458438899768819,8.254998236098189,KO38,0.9822044309977831,1.355773702803214,-0.1536106289040282,-0.578550392584522,-0.3408843247272412,-0.7891733417797798
DAMs,9.457378840864957,7.2949146197685275,KO12,-0.30318003039214614,-0.1061373150542031,-0.4704543957030114,-2.0425590643522535,-1.1427745885573355,-1.7985078120393725
DAMs_Inf,7.186390907227511,0.5070193027284631,KO17,-2.3222178758036107,0.3687954653975923,0.19694119810717858,0.7160861725889236,-1.401199106887297,-0.4120555955064042
Homeostatic_Act2,6.038180468109888,1.6964133133532808,CTRL,-0.3074584124786198,0.08524521956625958,0.4870574886971323,1.094642507558064,-1.3419514534654005,1.5250991275337427
DAMs1,7.437967656603815,2.813573204576506,KO12,-0.38352498747750496,-0.5971632486074867,-0.20115082891904593,1.6909106358932977,-0.8930427602982363,0.39772019315153945
DAMs,10.305337614088373,7.01680413396173,CTRL,-0.3271934465832069,1.0864171805936498,-1.1602065706725377,1.4425042893610485,0.6728491630315175,0.5142485605115102
Homeostatic,3.969132669914981,9.115909636989358,KO9,-1.4645039462019627,-2.194762586565622,-1.1985491732433418,-0.6160363381314757,0.004600878188722929,1.5710836236263157
Homeostatic_Act2,7.7680606761489726,3.0414229570532663,KO35,0.15976234482942442,-0.28067536313747593,0.3191051949074998,-0.08292987971791965,0.7623996928650638,0.6440429008679167
Homeostatic,5.04134523099078,7.918625798255423,KO19,-0.7361288980767573,0.15107089381319744,-0.6462543549248758,-0.5814440465524547,-0.3419141907599168,1.4287312738796716
DAMs_Inf,7.714045552784832,0.018220821368872375,KO37,-0.04533396881077422,1.2312997160748742,2.3435357740813507,-2.070566341782463,1.129420430761732,-0.7009274849661041
DAMs,10.046842118862333,8.635044166932884,KO9,-0.7245681598701472,-0.6317933968018017,0.20709132860837104,1.4314485653784792,-1.7321518684929047,-0.7361722502667465
DAMs,10.06481257189798,6.937262443947219,KO34,-0.9503362345665831,-0.5986456510280143,-0.07101797293297918,-0.9229915991415267,-0.16720606911670605,0.47467359352214156
Homeostatic_Act,2.4238262514080517,4.5386386175019835,KO30,-1.0629983593241015,-1.2324499134961955,-0.724736441508253,0.660430709114009,1.1192196224858464,1.0615200778399454
Homeostatic,4.063128394465562,7.624845921663851,KO11,0.2888600106257043,0.39032921432338313,-0.4870325620130469,-1.3809288761732883,-0.8685017558723365,2.1723570493873168
DAMs1,8.457660048286023,3.195110310725728,CTRL,0.8137014518707313,-0.3421660270195179,0.5063670426867393,-1.231863017450271,-0.6873506496084109,-0.112638392216661
Homeostatic_Act2,7.33670485982449,2.399334223992775,KO22,-0.532576072292936,-0.47458543812835513,-2.0953173272899317,-0.6331309874095903,-1.0474679341668787,0.14676777971939925
DAMs,10.209221128349135,8.411044005410108,KO17,-0.5419522155120342,-1.7365904917618782,1.093150644856134,-0.2125624150538808,-0.006528036516106783,-1.4653191890679218
DAMs_Inf,8.791506917930011,1.0115958825808844,KO28,0.2345791111852441,0.27593062133297375,0.4188755158943277,0.36805000413263134,-0.7875833224368175,-0.3244204797999014
Hom_Inf,1.8623150444704575,0.015739069532275662,KO28,-0.40357587509689463,-0.5943878303126723,-0.19754870038202102,2.7444273224934457,0.7069221326352022,-0.7748823111660915
DAMs2,10.380476376652227,0.267497811951245,KO10,1.0318505991937243,-0.2266829652030768,0.8323432628069223,0.37144506574659036,-0.9569931920058157,-0.7619766180841625
DAMs_Inf,6.545056240895021,0.8954987411445978,CTRL,0.7491610110137974,0.9887099075042447,1.497777374249356,-1.0437677970696202,-0.2561921636872969,-1.4876249758192177
Homeostatic_Act2,3.6932369547422104,1.6278230601361843,KO8,-1.1315946032742914,1.2841926967195594,-0.76821908199904,0.16629361383694957,0.4782605243030101,-0.26026787723749856
Homeostatic_Act2,6.498206351525855,3.4128861682091567,KO32,-0.367962416803067,-0.5906863035460002,-0.3660138638238799,0.2108958603357447,-1.1383355839267875,-1.8935663645212841
DAMs,9.04635043033317,8.635705505573698,KO28,0.9260836820752063,1.4349736423773234,-1.0520160600977233,0.07922438487980853,-1.1484218666276083,0.3141840987204365
DAMs,10.601157134628812,8.076171868343392,KO4,-0.19594006426647992,-0.5648096669455243,0.1352432968902913,-0.8732428253780615,-1.3635454555559343,-0.8988778462235973
Homeostatic_Act,-0.29215369649495115,3.942628737177327,KO14,0.2435748504807519,-1.0062305601839228,1.6270416552440041,-1.0284101878221308,-0.2342790588394696,1.5825808133298016
DAMs_Inf,8.260675361100173,-0.16798597550424277,CTRL,-0.9229773367885258,-0.6247016264958867,0.15509046810005472,0.4285042217801948,1.1337349682141722,0.4629951958607237
Homeostatic_Act,1.9737273400106115,2.4599959121075567,KO17,0.4153122711150612,-0.5613739148455545,-0.2108841830389777,0.3408699039957326,-0.46905273431766153,1.5661489225582408
DAMs2,9.947691469165898,2.8153194285727734,KO31,0.4925311683713084,0.1503024072607613,-0.15210644939322254,0.8187044425016575,-0.21292002195558724,-1.1988321277492222
DAMs_Inf,7.520487153133663,0.839814384935898,KO14,0.025679797786767405,0.27854981423545055,1.1085865522441898,-1.074509480463077,-1.3436633552410624,0.6489762273370294
Homeostatic_Act,-0.05224808087251298,3.088603218969295,KO4,-0.7367875081022458,0.5954776950024121,-1.2296895350164374,-1.4940431252174609,0.022343077319855964,0.97424363231385
Homeostatic_Act,1.0164408995033287,1.0639400728921893,KO11,-0.5413038872860308,0.16975986386909458,0.851281586221905,-0.2125367024242946,1.1053774071947466,0.6365325856731333
DAMs,8.435566693677131,6.191349927867963,KO23,1.303719127669582,0.016515943054379728,-1.2431775691413385,-1.5900994445466021,0.2989929135120204,-1.5059747537609045
Homeostatic_Act2,4.36599150370235,2.2778438392000435,KO8,-0.003704494337761266,0.5847172495651141,0.44201726066252456,-0.050763232513618875,-0.20761156826189453,-0.30560018344430817
Homeostatic_Act,0.27316778176291945,5.297769017665856,KO39,-1.195374475404349,-0.44652382476103625,0.31410782073497195,0.616083499701504,1.2090768220255614,2.507534449038224
Homeostatic_Act,3.3691002115952156,1.612131440373514,KO11,0.23395746484574031,-0.1379909110118739,-0.5242610259145581,-0.5313123685257796,-0.09855806967618091,0.6890771937533252
Homeostatic,3.498607339644101,9.960437565684298,CTRL,-0.4101874084577946,-1.0441578611443412,-0.7188564969117175,0.7932331014276961,1.7276124193230868,2.527092989384279
DAMs,9.321634274501857,7.516074157413416,KO16,0.793062949459706,-0.6013427747322785,-0.29442477416052715,-0.19675349902993297,-1.3367663183312133,0.732885563493281
DAMs_Inf,10.131881174155843,-0.3663633952447566,KO28,-0.8466493595843958,-0.2516046710163243,1.2960706570777716,-1.1225570183476927,1.2781135409180286,-0.6515611077508288
DAMs,10.08745405685874,7.2782417122450775,KO37,-1.3429865397782934,0.6642558032578033,0.23466867561983723,-0.29662361615017047,-1.0237969258149533,0.3331675846422165
DAMs_Inf,7.192732784948682,0.40518382152527443,KO35,0.17208426950257738,0.9637779828075659,0.6784458327517405,2.06832861721725,-0.19552738731687597,0.9940752740047056
DAMs_Inf,8.390023465032186,0.16886710400110327,KO12,-0.8206995272868088,0.3297285649696912,-1.5215608429726357,1.455874248972039,-0.9509089553763863,-0.9605559070500805
DAMs,7.345792000626499,6.973109417203367,CTRL,1.454453772552567,-0.17984906346119248,-1.7344415285011818,-0.35735632049217075,0.19320377749276185,-0.35546409847258886
Homeostatic_Act,-0.013920459521402417,2.3875350686756893,KO32,-0.11511702426463011,-0.7394481276877891,-0.6256857878678693,-1.190277392206375,0.6544037139513476,0.3963057208424887
Homeostatic_Act2,4.754634514492947,0.25688335251385874,KO14,-0.8164226450560081,-0.4192870224115419,0.44021427473488184,0.025148935348676807,-0.13067560330725708,0.7624543512979357
Homeostatic_Act,1.2564984920740312,2.8451833451120985,KO13,0.762695543580764,-0.24961328359481405,0.35208559458851896,-0.05007220563962318,1.587719193885932,0.22149822512914896
DAMs,11.224591092240173,7.636048200551839,CTRL,1.6206093167485416,-0.9123190722085045,-0.5284199192659885,0.19387515540481431,-0.5013038159745584,-0.49222974358542865
Homeostatic,5.41797303667404,8.090844978633886,KO35,-0.6116203855085498,-0.999224301117422,-0.34656795670493584,-1.1885126842134284,-0.7644930634788174,0.05018038859901708
DAMs_Inf,7.497030743683695,-1.1778259127439945,KO23,-0.40033211879115516,0.9133482207197845,0.5151480211079358,0.22797379726361092,-0.19021867680682453,-0.4068439770772174
Homeostatic,4.299091784288957,6.903861677911206,KO34,-0.22860628611731995,-0.6980579367552326,-0.6101126715991306,-0.6532333540761951,0.1763799856202988,0.23697144857717112
DAMs_Inf,5.6532004741901645,-2.739012155192803,KO32,-0.9073784705836674,1.2657243604367716,1.555682905219662,0.4440378411215672,-0.5913526196588434,0.3075509121705351
DAMs1,6.483555814788009,3.6636396287836046,KO34,1.7837746416696345,0.9530788938585257,0.3980746167490346,-0.6292374226186515,1.0380834384053061,-0.42071413212502673
DAMs_Inf,6.792890915806134,-0.7020792164509634,KO6,0.5135167768185381,0.9147172729270503,0.9522595282033122,-0.05083797033881987,0.39063570462019725,-1.0020960998592696
